Date,THY,AKBANK,TURKCELL
15/03/2021,0.013103419,-0.013050629,0.002414105
16/03/2021,0.003403689,0.0066116,0.006622419
17/03/2021,-0.012890067,-0.016420435,-0.015550267
18/03/2021,-0.04192444,0.018363942,-0.015188368
19/03/2021,-0.010760375,-0.029508171,-0.022208387
22/03/2021,-0.099347345,-0.099662119,-0.099684581
23/03/2021,-0.016908216,-0.099437137,0.043447817
24/03/2021,0.065520081,0.022916566,0.017461348
25/03/2021,-0.026133755,-0.012219916,-0.011221122
26/03/2021,-0.000789284,-0.002029804,-0.013351123
29/03/2021,-0.014218034,0.00847467,-0.005412755
30/03/2021,0.018429528,-0.008403453,0.014285699
31/03/2021,0.003147125,-0.006355876,0.004024188
1/04/2021,0.019607843,0.042643882,0.020708029
2/04/2021,-0.006923089,0,-0.009816698
5/04/2021,0.011618945,0,0.002643739
6/04/2021,-0.022970917,-0.014314866,0.028345449
7/04/2021,0.007053303,0.006224011,-0.02692311
8/04/2021,-0.024902773,-0.01030922,0.010540188
9/04/2021,-0.047087004,-0.008333325,-0.014341572
12/04/2021,0.00251262,-0.01260513,-0.023148144
13/04/2021,-0.003341684,0.012766047,-0.004739375
14/04/2021,0,0.037815088,0.014285699
15/04/2021,-0.002514726,0.022267233,0.009389749
16/04/2021,-0.021008404,-0.015841663,0.001993344
19/04/2021,-0.00429178,-0.034205152,-0.006631326
20/04/2021,-0.037931079,0.01666665,-0.012016018
21/04/2021,-0.023297512,0,-0.008783799
22/04/2021,0.033945032,-0.002049227,0.022494892
26/04/2021,0.040816244,0.006160207,0.011999996
27/04/2021,0.017050364,-0.01020412,0.004611369
28/04/2021,0.006705777,0,0
29/04/2021,-0.002497976,0.00618561,0.017704944
30/04/2021,0.020868114,0,-0.019051529
3/05/2021,0.056418688,0.022540913,0.002021545
4/05/2021,-0.023219829,-0.010019983,-0.004707444
5/05/2021,-0.001584747,0,-0.000675691
6/05/2021,0.026190469,0.012145737,-0.001352232
7/05/2021,0.00464033,0.030000019,0.027081896
10/05/2021,0.029253281,0.001941699,0.005932772
11/05/2021,-0.001495849,-0.023255792,-0.002621229
12/05/2021,0.002996252,-0.001984078,-0.001314091
17/05/2021,-0.002240529,0.021868718,0.030263161
18/05/2021,-0.000748449,0.011673141,-0.005108552
20/05/2021,0.01722843,0.019230843,0.000641863
21/05/2021,-0.006627404,-0.011320833,0
24/05/2021,-0.001482543,-0.00572514,0.010904431
25/05/2021,-0.042316306,-0.021113269,-0.019670077
26/05/2021,0.011627952,0.025490219,0.027184471
27/05/2021,0,-0.013384354,-0.01071204
28/05/2021,-0.005364034,0.005813994,0.005095537
31/05/2021,0.026194158,0.001926734,0.003802308
